,map_id,time_event,description,victim_name,victim_x,victim_y,victim_rank,killer_name,killer_x,killer_y,killer_rank
12,MIRAMAR,327,Pickup Truck,fgjklbaseio,198934.2,298919.6,52,werwerw,204244.3,295830.2,31.0
13,MIRAMAR,907,M416,werwerw,387770.2,303184.5,31,DUD010,387343.9,304912.3,26.0
14,MIRAMAR,1370,M416,IearthI,471420.4,257754.1,6,ailandonggege,506245.8,302939.8,1.0
15,MIRAMAR,95,Machete,DQmini,347423.1,265400.2,82,aihonghan,347499.1,265486.4,57.0
16,MIRAMAR,104,Sawed-off,H_Smile,366786.3,421896.6,78,Hrzyh_Ai,367501.5,421809.8,63.0
17,MIRAMAR,224,UMP9,choose_of_sky,481222.5,572693.7,60,myworldgame,484202.8,571986.7,23.0
18,MIRAMAR,166,SCAR-L,Gc-MasTer,439103.9,280548.7,66,woshiwangganggui,439158.6,281871.5,49.0
19,MIRAMAR,86,SKS,Anokah_Bleh,343046.2,273352.0,84,Shiny-boy11,343550.6,273574.1,58.0
20,MIRAMAR,168,Drown,xty160504,0.0,0.0,75,,,,
21,MIRAMAR,554,SCAR-L,bigcourier,472813.9,577737.6,45,myworldgame,472848.1,577597.9,23.0
22,MIRAMAR,713,SCAR-L,missloveu,372286.9,309040.2,39,ailandonggege,373122.8,325800.2,1.0
23,MIRAMAR,1512,M416,CN-mei,544341.3,269875.2,3,ailandonggege,502376.5,264603.3,1.0
24,MIRAMAR,90,S12K,2wymmmd,434909.5,280736.5,83,sjid000,434534.8,280864.8,54.0
25,MIRAMAR,1077,SCAR-L,LYB-nainiu,555331.2,230681.0,25,DRjjjjjcy,555802.4,233487.9,18.0
26,MIRAMAR,113,SKS,Evenzc,397883.2,279269.4,75,ZJiaBin007,398342.9,279049.9,62.0
27,MIRAMAR,1101,M16A4,Dear_SuYi,534608.7,288849.3,19,ljqlaowang,536012.6,287447.8,15.0
28,MIRAMAR,1183,M416,TaurusLoser,474572.5,240197.9,14,ailandonggege,477967.8,311498.4,1.0
29,MIRAMAR,1266,M416,yangqixiao,534606.9,288136.4,12,ailandonggege,501751.8,307641.4,1.0
30,MIRAMAR,1052,M416,DUD010,477932.3,312358.9,26,ailandonggege,465663.4,313570.3,1.0
31,MIRAMAR,1093,Bluezone,LIJINGHU0923,0.0,0.0,45,,,,
32,MIRAMAR,1320,M416,W-LLE,509451.2,310526.7,9,ailandonggege,508192.3,309517.5,1.0
33,MIRAMAR,157,Punch,YINGDZ990124,635141.5,524138.7,69,sangchaoyang666,634961.8,524036.1,37.0
34,MIRAMAR,265,SCAR-L,aihonghan,345510.4,278811.6,57,LIJINGHU0923,342916.0,279754.7,45.0
35,MIRAMAR,104,AKM,zy1006,364923.8,266433.8,79,chenruifeng666,365993.8,265413.7,77.0
36,MIRAMAR,106,M16A4,nihaokai666,487899.3,354283.4,76,ajskfdjk,488302.8,354259.3,46.0
37,MIRAMAR,1123,Kar98k,LiaoZhengChi,567865.4,241828.4,17,YOURNAMEMY,555512.3,202818.1,10.0
38,MIRAMAR,236,SCAR-L,Shiny-boy11,348054.0,273129.0,58,aihonghan,349383.8,271728.2,57.0
39,MIRAMAR,1292,M416,YOURNAMEMY,513883.1,208417.0,10,ailandonggege,501362.8,307614.3,1.0
40,MIRAMAR,368,SCAR-L,woshiwangganggui,434600.0,275084.5,49,IearthI,432650.0,272337.1,6.0
41,MIRAMAR,1100,M416,ttpvomiss,554923.1,365148.9,20,gogo231,551956.8,365168.9,5.0
42,MIRAMAR,1188,Kar98k,SoulAleen,513691.4,208711.8,13,YOURNAMEMY,529498.1,213043.0,10.0
43,MIRAMAR,642,AKM,Hulusai81,509512.3,307436.9,42,ljqlaowang,517429.0,306923.8,15.0
44,MIRAMAR,101,S12K,NDY_gj,434274.3,279610.9,81,sjid000,434507.6,280744.7,54.0
45,MIRAMAR,976,M416,xuhaipeng860710,418660.4,300606.3,29,ailandonggege,453197.3,320454.2,1.0
46,MIRAMAR,103,M16A4,sanbaqiangdiLYB,369039.6,421378.3,80,god_br0ther,371023.7,421293.9,32.0
47,MIRAMAR,228,M16A4,victorys11,365480.6,265655.1,59,DUD010,365262.6,266812.9,26.0
48,MIRAMAR,338,SCAR-L,litianyansb,482085.1,121143.0,51,Azanidexin,481953.2,117647.2,41.0
49,MIRAMAR,288,SCAR-L,sjid000,433541.9,278233.7,54,woshiwangganggui,434771.8,277912.8,49.0
50,MIRAMAR,1326,M416,13813420629,540688.2,333814.4,8,gogo231,544781.6,333797.6,5.0
51,MIRAMAR,1182,AKM,ljqlaowang,533958.7,289890.3,15,yangqixiao,536943.5,290817.2,12.0
52,MIRAMAR,642,M16A4,outlaw704,651643.9,429487.6,43,LYB-nainiu,650386.8,427108.2,25.0
53,MIRAMAR,846,Motorbike,shuaigegasi,547428.0,171961.2,34,shuaigegasi,547428.0,171961.2,34.0
54,MIRAMAR,120,Win94,baiyangege,444128.6,267090.3,72,Hulusai81,433281.7,270199.5,42.0
55,MIRAMAR,1098,M16A4,SunLe90,534129.8,290007.1,21,ljqlaowang,536107.9,287443.8,15.0
56,MIRAMAR,181,UMP9,ZJiaBin007,398146.0,280527.0,62,MusTang_zp,397760.9,282835.4,55.0
57,MIRAMAR,160,M416,busharen520,427544.9,187917.4,68,YOURNAMEMY,429405.3,194888.7,10.0
58,MIRAMAR,275,SCAR-L,MusTang_zp,397241.2,290810.8,55,SnakeZYD,397661.8,293622.2,40.0
59,MIRAMAR,114,SCAR-L,yan87877201,438536.5,280752.3,73,woshiwangganggui,439139.1,281167.5,49.0
60,MIRAMAR,1503,SKS,zhuzhijieisgod,551302.1,260613.9,4,RagAlpha,540189.4,265182.5,2.0
61,MIRAMAR,1094,M416,myworldgame,472519.3,333796.2,23,ailandonggege,465527.2,317858.2,1.0
62,MIRAMAR,720,M416,qiminghua6,380143.0,295207.8,38,DUD010,380214.9,293978.7,26.0
63,MIRAMAR,750,AKM,sangchaoyang666,570285.8,498498.2,37,RagAlpha,570057.6,498750.6,2.0
64,MIRAMAR,441,AKM,ajskfdjk,479635.8,374223.4,46,LZLFIRE,478971.4,373071.6,27.0
65,MIRAMAR,1451,M416,gogo231,534825.5,288538.4,5,ailandonggege,483582.8,274495.1,1.0
66,MIRAMAR,271,M416,FJAR,433171.2,175454.8,56,YOURNAMEMY,435178.5,187322.0,10.0
67,MIRAMAR,972,M416,BjXjT,547271.6,156170.0,30,YOURNAMEMY,545979.6,152819.4,10.0
68,MIRAMAR,1284,M416,4AMLouzzZ,475868.6,212596.5,11,ailandonggege,500633.4,307786.7,1.0
69,MIRAMAR,383,death.ProjMolotov_DamageField_C,saktoo,388542.8,276397.2,48,saktoo,388542.8,276397.2,48.0
70,MIRAMAR,1144,M416,Zro77,471584.3,305057.2,16,ailandonggege,471540.8,309393.2,1.0
71,MIRAMAR,907,M416,god_br0ther,403431.8,386387.1,32,ailandonggege,427707.7,339588.3,1.0
72,MIRAMAR,1331,M416,7jitoukui,579231.6,319208.7,7,CN-mei,578663.3,319303.1,3.0
73,MIRAMAR,162,M16A4,Tg6338-168,366208.6,265610.8,67,victorys11,365064.5,263535.2,59.0
74,MIRAMAR,667,M416,Azanidexin,511841.1,111078.2,41,YOURNAMEMY,481467.1,121045.0,10.0
75,MIRAMAR,181,M16A4,Hrzyh_Ai,368111.2,421383.3,63,god_br0ther,371161.7,420958.5,32.0
76,MIRAMAR,105,M416,chenruifeng666,366197.2,265642.8,77,Tg6338-168,366990.3,266652.7,67.0
77,MIRAMAR,155,M16A4,skyfall_xp,318862.7,341208.8,70,ailandonggege,325153.2,344715.7,1.0
78,MIRAMAR,854,M416,qingjiaolonggea,411715.5,367089.3,33,ailandonggege,409852.6,333238.1,1.0
79,MIRAMAR,792,M416,sishenmengyan,465595.8,314780.4,36,ailandonggege,390211.3,325016.9,1.0
80,MIRAMAR,173,SCAR-L,H-Godz,403330.1,307511.4,64,SnakeZYD,401143.2,303731.4,40.0
81,MIRAMAR,1027,M416,LZLFIRE,535662.4,347083.9,27,ppu999,546469.1,341011.3,22.0
82,MIRAMAR,1094,UMP9,ppu999,535646.3,347111.5,22,13813420629,529085.2,343517.2,8.0
0,ERANGEL,1304,M416,maximun0709,339990.4,446917.6,19,Luffy-s,340463.2,446314.3,8.0
1,ERANGEL,1220,SCAR-L,Ramboo7,298787.4,454246.0,21,mowangchin,302350.3,445137.3,17.0
2,ERANGEL,132,Punch,XiaoJue,0.0,0.0,98,CWP1991,155353.1,604881.1,83.0
3,ERANGEL,982,M416,misonyan,317669.9,454723.6,26,LPYYYYYYY,319051.8,454537.2,6.0
4,ERANGEL,1692,Grenade,LPYYYYYYY,322692.9,432619.3,6,jianghao08,325621.9,432526.5,5.0
5,ERANGEL,170,P1911,jinghsiung,395657.3,356263.3,71,DouYuTVzhanGe,395590.6,356306.3,58.0
6,ERANGEL,197,Micro UZI,A3Yeah,551300.3,224813.0,66,ArigatoMinaSaiko,551190.4,225397.3,18.0
7,ERANGEL,136,Punch,Xiyang-00-,0.0,0.0,98,CWP1991,155454.8,604373.6,83.0
8,ERANGEL,203,Grenade,Selwynn,555638.1,132742.3,65,Selwynn,555638.1,132742.3,65.0
9,ERANGEL,104,AKM,XiaotianJ,340786.3,168398.1,94,HJHGFYH,339067.6,168218.9,80.0
10,ERANGEL,490,Micro UZI,18CM-so-what,530429.8,222817.6,39,ArigatoMinaSaiko,530981.0,222274.5,18.0
11,ERANGEL,1841,Kar98k,yanjietsmx,328825.8,416012.6,3,zhuzhoudiyishuai,324231.9,422133.5,1.0
12,ERANGEL,153,M16A4,RusWestBrook,0.0,0.0,98,justyou89666,154116.9,604196.9,44.0
13,ERANGEL,1176,M416,Kiddingmango,285170.0,437634.6,22,Ramboo7,280934.3,437710.3,21.0
14,ERANGEL,486,AKM,ghosts_cyf,400442.8,311597.8,40,Leo-919,404241.8,311320.8,38.0
15,ERANGEL,1325,SCAR-L,ArigatoMinaSaiko,364496.8,368568.4,18,spuerM1,364752.6,366072.1,9.0
16,ERANGEL,447,SCAR-L,justyou89666,153682.9,600671.8,44,MirDIors,154304.0,601401.8,28.0
17,ERANGEL,141,M16A4,Bigcockht,0.0,0.0,98,justyou89666,153016.1,610144.2,44.0
18,ERANGEL,1493,M416,GamerEgg,352959.7,453572.3,13,SAS-MY,347409.0,453713.1,10.0
19,ERANGEL,1161,M24,zhangyun-my,302396.2,535584.8,23,chingxiaowang,307391.3,539161.3,20.0
20,ERANGEL,741,Kar98k,Lido_Zhang,398670.1,386353.8,35,jianghao08,396796.6,373964.7,5.0
21,ERANGEL,362,AKM,Moca,198826.3,280997.7,50,xiaoyu225048187,195638.5,281269.2,49.0
22,ERANGEL,647,SCAR-L,SFkuaidi-0993,303915.0,542957.9,36,zhangyun-my,303530.2,542991.1,23.0
23,ERANGEL,205,M16A4,VFDAMAO,215964.8,393673.6,64,zk19920725,215435.2,393526.6,51.0
24,ERANGEL,1652,Kar98k,spuerM1,337972.5,406125.3,9,jianghao08,327267.3,432379.1,5.0
25,ERANGEL,1302,M416,chingxiaowang,323437.1,500301.2,20,SAS-MY,336571.5,491262.0,10.0
26,ERANGEL,521,M416,zhaoxiaodong1103,364951.4,417929.9,37,LaoZiJiuKaiGuai,364728.2,417955.8,33.0
27,ERANGEL,136,S12K,Escapist--,196752.2,295738.1,86,A-AWM47,198097.0,291573.8,42.0
28,ERANGEL,154,M16A4,love0071,556272.9,134671.3,76,Selwynn,562739.4,134311.8,65.0
29,ERANGEL,160,Tommy Gun,xuankuku,215552.5,282336.5,74,mowangchin,214443.0,280249.8,17.0
30,ERANGEL,236,UMP9,zhezhao,217951.5,271981.5,59,anzezuibang,218515.7,272394.2,57.0
31,ERANGEL,431,M416,HAO_yehouzi,343796.7,167123.9,45,Lao-YOYO,341947.8,167871.1,12.0
32,ERANGEL,231,AKM,huchongzhe,327764.0,398295.8,60,maximun0709,327115.7,399610.5,19.0
33,ERANGEL,106,Punch,W-Vincent,199324.1,286928.1,93,Caolaoshi-,199260.9,286844.4,62.0
34,ERANGEL,1358,SKS,chenyouqiu,375802.3,461428.8,15,SAS-MY,336714.8,491549.9,10.0
35,ERANGEL,251,M416,QAQChina666,156317.0,462469.7,56,Savior0227,156259.9,462196.8,25.0
36,ERANGEL,114,S686,MISShuang123,389319.4,278213.7,91,hangjihanbao,389359.3,278068.6,67.0
37,ERANGEL,1013,M16A4,Savior0227,188921.7,512803.6,25,Yituorou666,189934.2,511321.3,24.0
38,ERANGEL,1673,S686,ai77777,324588.2,401565.9,7,Hexagon_monster,324463.5,401852.1,4.0
39,ERANGEL,152,M416,MzAxiaoA,422315.9,324847.8,79,Host-tbug,420991.5,324830.9,55.0
40,ERANGEL,111,Tommy Gun,CKALALA,208136.6,283402.5,92,mowangchin,206130.3,283317.4,17.0
41,ERANGEL,91,R1895,MISSLIAOSD,340830.6,167720.1,97,XiaotianJ,341655.9,168706.0,94.0
42,ERANGEL,327,M16A4,zk19920725,302516.7,367388.2,51,chingxiaowang,303763.8,352972.5,20.0
43,ERANGEL,164,M16A4,xiayyycv,556371.8,136030.1,73,Selwynn,561653.4,134298.1,65.0
44,ERANGEL,188,M16A4,hangjihanbao,391136.1,285427.8,67,ai77777,389413.2,286765.6,7.0
45,ERANGEL,880,M416,000zjl000,392477.7,397407.3,30,jianghao08,396172.1,390542.6,5.0
46,ERANGEL,899,M416,MirDIors,169720.3,580318.8,28,SAS-MY,168632.1,577818.1,10.0
47,ERANGEL,138,M16A4,CWP1991,155528.0,604414.3,83,justyou89666,152898.7,610416.9,44.0
48,ERANGEL,102,Micro UZI,blackgaren,362778.8,393707.4,96,zhaoxiaodong1103,362672.4,393533.2,37.0
49,ERANGEL,144,M416,HJHGFYH,341595.2,168633.0,80,XDzzzzzzzz,341850.1,172671.9,70.0
50,ERANGEL,178,S1897,niubipaopao,325667.3,399328.8,68,huchongzhe,325777.0,399179.9,60.0
51,ERANGEL,176,P92,XDzzzzzzzz,344582.0,169218.9,70,HAO_yehouzi,345161.2,169141.3,45.0
52,ERANGEL,177,M16A4,xgm5527,387575.8,135128.5,69,spuerM1,387345.6,134193.4,9.0
53,ERANGEL,104,P18C,1010d,321460.3,324130.6,95,chingxiaowang,321379.2,326324.6,20.0
54,ERANGEL,1612,M416,wangruidashuai,322831.9,389901.9,11,Hexagon_monster,325051.9,398118.7,4.0
55,ERANGEL,238,S12K,anzezuibang,218116.1,272288.2,57,mowangchin,217650.3,272069.8,17.0
56,ERANGEL,1031,Mini 14,Yituorou666,188931.0,512788.9,24,SAS-MY,209789.6,541815.7,10.0
57,ERANGEL,228,S686,Caolaoshi-,202636.8,286391.0,62,Moca,202461.2,286093.6,50.0
58,ERANGEL,280,Hit by Car,aaadd222,407391.2,649395.5,53,XiazHeTang,407065.8,649178.8,29.0
59,ERANGEL,264,S1897,shanshanlaichia,405682.7,292037.8,54,ghosts_cyf,406224.6,291775.5,40.0
60,ERANGEL,219,Crossbow,boxofpure1,156312.0,462438.5,63,QAQChina666,156312.4,463150.0,56.0
61,ERANGEL,1333,M416,mowangchin,302339.8,445090.9,17,zhuzhoudiyishuai,296535.7,445992.8,1.0
62,ERANGEL,365,SCAR-L,xiaoyu225048187,196016.5,281823.6,49,mowangchin,197424.2,276804.5,17.0
63,ERANGEL,154,S1897,feige1314,324597.7,401457.6,77,huchongzhe,324511.3,401860.0,60.0
64,ERANGEL,1421,SKS,caoyulong888,320240.2,472486.2,14,SAS-MY,336814.5,491122.8,10.0
65,ERANGEL,1639,M416,SAS-MY,335046.4,434708.2,10,jianghao08,327564.7,432122.7,5.0
66,ERANGEL,166,SCAR-L,Tangsanpi188,389630.1,136714.6,72,xgm5527,390386.6,135881.7,69.0
67,ERANGEL,475,Mini 14,sonhj0822,0.0,0.0,52,LaoZiJiuKaiGuai,364829.5,417668.2,33.0
68,ERANGEL,758,SCAR-L,craayasd,168851.3,576895.4,32,SAS-MY,157529.9,564419.5,10.0
69,ERANGEL,144,Hit by Car,asxiamo022769,326054.9,532913.7,81,XiazHeTang,326261.8,533167.0,29.0
70,ERANGEL,1877,M416,NTuneT,323807.7,414927.5,2,zhuzhoudiyishuai,322932.9,419578.1,1.0
71,ERANGEL,1658,M416,Luffy-s,322911.6,432398.0,8,LPYYYYYYY,322306.5,433087.3,6.0
72,ERANGEL,320,SCAR-L,liarMars,302722.4,367710.3,52,zk19920725,299108.5,367351.0,51.0
73,ERANGEL,415,AKM,ikandillc,464674.9,170834.4,48,caoyulong888,468018.9,166456.9,14.0
74,ERANGEL,1341,AKM,handup1451,407156.1,420463.9,16,Lao-YOYO,381612.5,423185.3,12.0
75,ERANGEL,1772,M416,Hexagon_monster,320132.2,412440.0,4,NTuneT,318523.3,411565.6,2.0
76,ERANGEL,229,R1895,Sharp-Lan,367668.1,360943.0,61,NTuneT,368241.6,361027.6,2.0
77,ERANGEL,1509,M416,Lao-YOYO,388258.6,425167.1,12,jianghao08,387423.3,427079.5,5.0
78,ERANGEL,123,DP-28,22DaJiBa,557206.7,135379.2,89,love0071,557019.6,136549.7,76.0
79,ERANGEL,159,M16A4,YJY_888888888,0.0,0.0,98,justyou89666,154553.1,601906.9,44.0
80,ERANGEL,429,M416,kaola2018,154914.9,456307.6,46,Savior0227,155773.4,462054.5,25.0
81,ERANGEL,466,SCAR-L,ACESYG,124052.0,543034.8,43,SAS-MY,113305.1,527745.9,10.0
82,ERANGEL,82,P1911,GUOXIAODONG8,394454.9,278114.5,98,MISShuang123,394453.0,278190.0,91.0
83,ERANGEL,118,M416,SDRFWEDQAW,532401.3,236378.3,90,18CM-so-what,532145.8,236626.1,39.0
84,ERANGEL,974,M416,h2sot,416868.5,480508.7,27,chenyouqiu,416112.8,476226.9,15.0
85,ERANGEL,509,SCAR-L,Leo-919,401753.5,309736.4,38,ai77777,402857.9,308964.9,7.0
86,ERANGEL,136,SCAR-L,Lzl-Gin,175625.5,623897.6,84,ACESYG,177041.5,626290.3,43.0
87,ERANGEL,255,SCAR-L,Host-tbug,419588.9,326566.4,55,jianghao08,434841.1,337528.6,5.0
88,ERANGEL,471,SCAR-L,A-AWM47,210456.8,286887.6,42,mowangchin,206636.8,284788.2,17.0
89,ERANGEL,428,SCAR-L,DDzc8,113171.3,528301.7,47,SAS-MY,120892.9,533277.3,10.0
90,ERANGEL,237,S686,DouYuTVzhanGe,399884.1,352887.6,58,chenyouqiu,399988.5,353116.3,15.0
91,ERANGEL,741,M416,WYVVYICHENG,425976.7,344379.3,34,ArigatoMinaSaiko,426100.2,344767.8,18.0
92,ERANGEL,884,M16A4,XiazHeTang,424564.7,589916.4,29,chingxiaowang,404842.6,621705.6,20.0
93,ERANGEL,837,Bluezone,XingWei2333333,0.0,0.0,78,,,,
94,ERANGEL,124,M16A4,aonima10086,343276.1,316175.8,88,misonyan,344665.5,314974.2,26.0
95,ERANGEL,1706,M416,jianghao08,322815.2,432335.1,5,zhuzhoudiyishuai,321768.2,432439.2,1.0
96,ERANGEL,752,Kar98k,LaoZiJiuKaiGuai,396315.8,390567.4,33,jianghao08,395714.3,375505.5,5.0
0,ERANGEL,148,Punch,XiaoJue,0.0,0.0,97,muaqwe,683900.8,241211.5,17.0
1,ERANGEL,169,S686,kolako,362860.9,393802.4,73,orenge720,362637.8,393465.0,13.0
2,ERANGEL,147,UMP9,A1JIE,421168.6,324181.4,78,farkr,420671.8,324755.4,62.0
3,ERANGEL,1814,AKM,SlashZeroOne,391641.1,256455.9,2,DFZ233,387810.7,256332.5,1.0
4,ERANGEL,219,DP-28,zFccccc,341614.7,544487.7,64,Lovelml529,332416.5,544623.4,30.0
5,ERANGEL,421,AKM,Haochun111,173518.9,414594.2,43,Cooltone3,173038.2,413177.1,5.0
6,ERANGEL,477,UMP9,Black_Hard-,435799.2,638237.2,41,LUOSHIKUN,436363.2,637973.3,23.0
7,ERANGEL,510,M16A4,Leng-shuo,437242.3,449443.8,38,z-ywy,437054.5,449949.2,7.0
8,ERANGEL,392,DP-28,xlxlxlxxll,351726.3,565834.4,46,Lovelml529,345417.0,559569.8,30.0
9,ERANGEL,1272,AKM,orenge720,393495.5,341381.5,13,DFZ233,333920.0,328973.7,1.0
10,ERANGEL,1378,AKM,bennysam7,359949.1,303204.0,11,DFZ233,357034.0,309264.4,1.0
11,ERANGEL,321,AKM,Wkn-1,162910.4,627577.7,51,DFZ233,164032.3,615254.4,1.0
12,ERANGEL,297,SKS,NongTanHuoye,539286.8,229945.4,53,edison4pk-,548847.9,231460.4,32.0
13,ERANGEL,316,RedZone,chuxi23,359351.2,405286.6,52,,,,
14,ERANGEL,219,AKM,adwahdsauiasd,233906.0,525733.9,65,wuxinghongqi-666,234435.3,526002.3,58.0
15,ERANGEL,688,AKM,edison4pk-,530315.6,240747.0,32,wudi--kuangda,524882.9,238576.8,29.0
16,ERANGEL,1781,Bluezone,crossingout,391333.3,242556.5,3,,,,
17,ERANGEL,1184,AKM,Quasi999,266544.9,274926.3,16,opsolong,266369.4,270998.3,14.0
18,ERANGEL,132,Punch,Muid8,0.0,0.0,97,muaqwe,684182.6,244170.6,17.0
19,ERANGEL,124,Punch,chenzouchengsen,0.0,0.0,97,muaqwe,682423.0,242942.2,17.0
20,ERANGEL,207,DP-28,Devil1AR,366214.1,401809.5,67,chubby766,366265.0,402431.2,48.0
21,ERANGEL,157,P92,nibieshang,218349.8,467880.6,74,W_mm_36D,217195.2,466086.5,44.0
22,ERANGEL,1603,AKM,last1jerry,413526.3,233256.7,6,crossingout,393907.3,234451.1,3.0
23,ERANGEL,209,UMP9,congruatulation,572869.8,384339.5,66,AREA27,573206.1,386452.1,30.0
24,ERANGEL,242,P1911,farkr,420989.6,325228.3,62,ccw998,420806.1,325351.4,60.0
25,ERANGEL,492,UMP9,Yu_Feng_,378597.7,475797.8,40,xiao6chao,377833.2,475310.2,21.0
26,ERANGEL,103,P92,Ceng_Lin19,373374.1,412174.2,94,Cheeping,373573.5,412459.8,63.0
27,ERANGEL,179,SKS,okzsy520,715301.6,326031.7,69,123460646,715135.8,326008.6,26.0
28,ERANGEL,876,SCAR-L,iluosi1on,530768.8,406268.3,22,XOxlxOX,536786.4,397730.6,10.0
29,ERANGEL,133,M16A4,xiaoyonggewudi,566778.4,385419.0,84,fashiGuYi,563850.9,384226.3,56.0
30,ERANGEL,119,UMP9,amos2499,423204.4,327050.9,88,farkr,420879.4,326573.1,62.0
31,ERANGEL,240,M416,Cheeping,330590.4,387486.3,63,zsxrwsnbb,335798.8,395364.1,4.0
32,ERANGEL,177,Punch,WoAiYou,679788.1,236356.7,71,,,,
33,ERANGEL,102,M16A4,hhssrr,425531.0,326257.8,96,amos2499,424362.8,326780.7,88.0
34,ERANGEL,112,P1911,Gogoing888,420592.4,324307.6,90,A1JIE,420595.0,324402.5,78.0
35,ERANGEL,380,DP-28,Tommy_v5,673643.2,256124.7,47,muaqwe,679904.1,253051.5,17.0
36,ERANGEL,113,Hit by Car,MMMMMJT,199548.6,375889.4,89,Rrensheng77,199424.8,376508.3,28.0
37,ERANGEL,809,Bluezone,Lovelml529,0.0,0.0,30,,,,
38,ERANGEL,195,M16A4,momo-100,164255.3,528748.1,68,vv8052,162566.9,528864.6,46.0
39,ERANGEL,1025,M24,KOR-BONGBONG,332930.9,197218.6,18,zsxrwsnbb,346673.1,194934.8,4.0
40,ERANGEL,566,M416,Melee1,696957.4,304992.6,35,AREA27,681518.7,329868.1,30.0
41,ERANGEL,988,M24,dcnvdqxz,337976.0,167822.8,20,zsxrwsnbb,352333.4,190972.8,4.0
42,ERANGEL,787,AKM,Rrensheng77,205488.7,270284.0,28,opsolong,204557.9,271977.1,14.0
43,ERANGEL,1211,AKM,opsolong,266182.0,274899.9,14,DFZ233,332906.2,328287.4,1.0
44,ERANGEL,110,P92,Gabriel_C3,373531.7,411990.6,93,Cheeping,373354.8,411982.6,63.0
45,ERANGEL,137,AKM,MYname13,219056.2,561763.0,81,China-ss4444,219065.6,563371.6,36.0
46,ERANGEL,655,SCAR-L,fuqiangjoy,425952.4,321255.2,33,KOR-BONGBONG,407693.9,310053.3,18.0
47,ERANGEL,858,Hit by Car,LUOSHIKUN,439765.6,618538.3,23,LUOSHIKUN,439765.6,618538.3,23.0
48,ERANGEL,1467,SCAR-L,Slionemmmp,361227.9,248397.1,9,Cooltone3,360453.3,248001.9,5.0
49,ERANGEL,247,SCAR-L,DouYouTV86900,572431.9,379103.2,59,fashiGuYi,569888.1,380114.0,56.0
50,ERANGEL,1534,AKM,jinwanchiyejiu,396855.9,223754.2,8,crossingout,393977.4,233555.9,3.0
51,ERANGEL,429,M416,MoonbestOf,630391.1,355474.2,42,AREA27,608597.6,359211.2,30.0
52,ERANGEL,538,M416,IG_Xudong,681265.8,330265.1,37,AREA27,680619.4,333185.4,30.0
53,ERANGEL,102,M16A4,ChinaNOBB,441160.9,332735.3,95,jinwanchiyejiu,440660.8,333003.1,8.0
54,ERANGEL,245,Micro UZI,ccw998,420839.9,325250.1,60,ACOOLFROMCHINA,420989.6,325298.5,54.0
55,ERANGEL,137,M416,HengloveZhuo,266627.1,493864.8,82,wahtdai1,295755.3,502574.7,31.0
56,ERANGEL,288,UMP9,ACOOLFROMCHINA,421304.8,325698.2,54,fuqiangjoy,421576.6,324673.6,33.0
57,ERANGEL,616,M416,Ntlothzy,582525.6,336052.8,34,AREA27,581934.9,335536.7,30.0
58,ERANGEL,897,SCAR-L,xiao6chao,396609.6,273809.4,21,KOR-BONGBONG,395016.8,271941.6,18.0
59,ERANGEL,1020,AKM,Chendhao,308652.6,340602.8,19,DFZ233,319526.1,346896.1,1.0
60,ERANGEL,1649,Bluezone,Cooltone3,361263.5,248470.5,5,,,,
61,ERANGEL,345,S686,leo_zt,433165.9,636153.3,49,Black_Hard-,433098.5,636537.7,41.0
62,ERANGEL,281,UMP9,SN3902,0.0,0.0,57,AMC_LiuNian,454431.8,630607.1,15.0
63,ERANGEL,145,AKM,DaiKuan1206,153977.8,592842.1,79,DFZ233,151802.3,606542.0,1.0
64,ERANGEL,110,M16A4,ALIENWARE731,423202.8,327071.8,92,amos2499,423312.4,326522.8,88.0
65,ERANGEL,331,M416,zhongjiayured,571747.1,356706.1,50,AREA27,570293.6,360951.5,30.0
66,ERANGEL,99,S12K,luzhaoyuan,180141.4,630747.9,97,Wkn-1,179071.8,630929.5,51.0
67,ERANGEL,844,M416,Rockybiubiubiu,492654.0,280642.1,24,SlashZeroOne,491303.2,291154.7,2.0
68,ERANGEL,542,M416,China-ss4444,246204.5,484444.5,36,wahtdai1,284981.2,466094.6,31.0
69,ERANGEL,177,AKM,yingxiongbazhu,679688.3,236347.0,72,WoAiYou,679781.8,236350.3,71.0
70,ERANGEL,178,AKM,eeeeee8888,120491.4,534770.9,70,DFZ233,150514.9,608127.6,1.0
71,ERANGEL,701,Grenade,AREA27,535696.4,408723.9,30,XOxlxOX,538769.0,411460.7,10.0
72,ERANGEL,1311,AKM,Survive-2018,424269.9,192445.0,12,crossingout,409788.8,226913.5,3.0
73,ERANGEL,111,S1897,Grey-Room,156402.4,534840.4,91,momo-100,157773.0,535373.6,68.0
74,ERANGEL,135,P18C,DJBOLZ,363292.9,393084.2,83,orenge720,362884.3,393160.3,13.0
75,ERANGEL,802,Bluezone,123460646,699371.4,413475.8,26,,,,
76,ERANGEL,1551,AKM,z-ywy,381910.3,262639.0,7,DFZ233,375013.7,256390.4,1.0
77,ERANGEL,267,M16A4,wuxinghongqi-666,233927.6,526574.4,58,China-ss4444,224252.7,536419.7,36.0
78,ERANGEL,1390,Mini 14,XOxlxOX,449803.9,288213.5,10,SlashZeroOne,424534.7,253223.5,2.0
79,ERANGEL,502,AKM,xmtv-mo,437164.3,449196.3,39,Leng-shuo,436601.8,449341.1,38.0
